quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
0.0,Housing=='own' AND Purpose=='domestic appliances',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Duration=='>=15.5' AND Job==1 AND Purpose=='radio/TV',20,1000,14,700,980,0.02,0.98,0.02,0.98,0.7,0.7,0.7,1.0
0.0,Duration=='>=15.5' AND Housing=='own' AND Job==2,270,1000,189,700,730,0.27,0.73,0.27,0.73,0.7,0.7,0.7,1.0
0.0,Credit amount=='>=3913.5' AND Job==1,30,1000,21,700,970,0.03,0.97,0.03,0.97,0.7,0.7,0.7,1.0
0.0,Credit amount=='<3913.5' AND Job==2 AND Purpose=='domestic appliances',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Checking account=='unknown' AND Purpose=='business' AND Saving accounts=='little',20,1000,14,700,980,0.02,0.98,0.02,0.98,0.7,0.7,0.7,1.0
0.0,Checking account=='moderate' AND Housing=='rent' AND Purpose=='radio/TV',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Checking account=='little' AND Job==3 AND Saving accounts=='little',30,1000,21,700,970,0.03,0.97,0.03,0.97,0.7,0.7,0.7,1.0
0.0,Checking account=='little' AND Housing=='own' AND Purpose=='business',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Age=='>=25.5' AND Job==1 AND Saving accounts=='quite rich',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Age=='>=25.5' AND Housing=='rent' AND Job==1,20,1000,14,700,980,0.02,0.98,0.02,0.98,0.7,0.7,0.7,1.0
0.0,Age=='>=25.5' AND Housing=='free' AND Purpose=='furniture/equipment',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Age=='>=25.5' AND Duration=='>=15.5' AND Purpose=='repairs',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Age=='>=25.5' AND Checking account=='moderate' AND Saving accounts=='rich',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
0.0,Age=='<25.5' AND Checking account=='unknown' AND Credit amount=='>=3913.5',10,1000,7,700,990,0.01,0.99,0.01,0.99,0.7,0.7,0.7,1.0
-9.999999999999698e-05,Job==1 AND Purpose=='furniture/equipment',33,1000,23,700,967,0.033,0.967,0.032857142857142856,0.9671428571428572,0.696969696969697,0.7001034126163392,0.7,0.9956709956709958
-9.999999999999698e-05,Credit amount=='<3913.5' AND Housing=='rent' AND Job==1,33,1000,23,700,967,0.033,0.967,0.032857142857142856,0.9671428571428572,0.696969696969697,0.7001034126163392,0.7,0.9956709956709958
-9.999999999999942e-05,Checking account=='moderate' AND Job==2 AND Purpose=='business',23,1000,16,700,977,0.023,0.977,0.022857142857142857,0.9771428571428571,0.6956521739130435,0.7001023541453428,0.7,0.9937888198757764
-9.999999999999964e-05,Housing=='own' AND Job==0,13,1000,9,700,987,0.013,0.987,0.012857142857142857,0.9871428571428571,0.6923076923076923,0.7001013171225937,0.7,0.989010989010989
-9.999999999999964e-05,Duration=='<15.5' AND Housing=='free' AND Purpose=='car',13,1000,9,700,987,0.013,0.987,0.012857142857142857,0.9871428571428571,0.6923076923076923,0.7001013171225937,0.7,0.989010989010989
-9.999999999999964e-05,Credit amount=='<3913.5' AND Job==3 AND Purpose=='furniture/equipment',13,1000,9,700,987,0.013,0.987,0.012857142857142857,0.9871428571428571,0.6923076923076923,0.7001013171225937,0.7,0.989010989010989
-9.999999999999964e-05,Age=='>=25.5' AND Checking account=='rich' AND Job==1,13,1000,9,700,987,0.013,0.987,0.012857142857142857,0.9871428571428571,0.6923076923076923,0.7001013171225937,0.7,0.989010989010989
-9.999999999999998e-05,Purpose=='domestic appliances' AND Saving accounts=='unknown',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Job==3 AND Saving accounts=='rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Job==0 AND Purpose=='car' AND Saving accounts=='unknown',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='rent' AND Job==3 AND Saving accounts=='moderate',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='rent' AND Job==1 AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='own' AND Job==0 AND Saving accounts=='unknown',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='free' AND Purpose=='radio/TV' AND Saving accounts=='moderate',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='free' AND Job==3 AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='free' AND Job==3 AND Purpose=='furniture/equipment',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Housing=='free' AND Job==1 AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='>=15.5' AND Job==3 AND Saving accounts=='rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='>=15.5' AND Job==1 AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='>=15.5' AND Housing=='rent' AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='>=15.5' AND Housing=='free' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='>=15.5' AND Housing=='free' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='<15.5' AND Job==0 AND Saving accounts=='unknown',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='<15.5' AND Housing=='rent' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Duration=='<15.5' AND Housing=='free' AND Job==1,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='>=3913.5' AND Purpose=='repairs' AND Saving accounts=='little',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='>=3913.5' AND Purpose=='furniture/equipment' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='>=3913.5' AND Purpose=='furniture/equipment' AND Saving accounts=='moderate',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='>=3913.5' AND Housing=='rent' AND Purpose=='radio/TV',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='>=3913.5' AND Housing=='own' AND Purpose=='repairs',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='>=3913.5' AND Housing=='free' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='<3913.5' AND Housing=='own' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='<3913.5' AND Housing=='free' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Credit amount=='<3913.5' AND Duration=='>=15.5' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='unknown' AND Purpose=='business' AND Saving accounts=='rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='unknown' AND Duration=='<15.5' AND Purpose=='repairs',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='unknown' AND Credit amount=='>=3913.5' AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Purpose=='car' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Purpose=='car' AND Saving accounts=='moderate',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Job==1 AND Purpose=='furniture/equipment',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Housing=='rent' AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Housing=='own' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Housing=='own' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Duration=='>=15.5' AND Purpose=='business',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Duration=='>=15.5' AND Job==3,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Duration=='<15.5' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='rich' AND Duration=='<15.5' AND Saving accounts=='moderate',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Purpose=='car' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Job==1 AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Job==0 AND Saving accounts=='little',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Housing=='rent' AND Saving accounts=='rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Housing=='rent' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Housing=='rent' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Housing=='free' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='moderate' AND Duration=='>=15.5' AND Purpose=='repairs',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='little' AND Purpose=='radio/TV' AND Saving accounts=='unknown',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='little' AND Purpose=='education' AND Saving accounts=='unknown',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='little' AND Job==3 AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='little' AND Housing=='own' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='little' AND Duration=='>=15.5' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Checking account=='little' AND Credit amount=='<3913.5' AND Purpose=='vacation/others',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='>=25.5' AND Job==3 AND Saving accounts=='rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='>=25.5' AND Checking account=='rich' AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Purpose=='radio/TV' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Purpose=='furniture/equipment' AND Saving accounts=='moderate',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Job==2 AND Purpose=='repairs',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Job==0 AND Purpose=='car',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Housing=='rent' AND Purpose=='business',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Duration=='>=15.5' AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Duration=='<15.5' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Credit amount=='>=3913.5' AND Purpose=='education',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Credit amount=='>=3913.5' AND Housing=='free',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Credit amount=='<3913.5' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Checking account=='unknown' AND Purpose=='repairs',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Checking account=='moderate' AND Saving accounts=='quite rich',3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-9.999999999999998e-05,Age=='<25.5' AND Checking account=='moderate' AND Job==0,3,1000,2,700,997,0.003,0.997,0.002857142857142857,0.9971428571428571,0.6666666666666666,0.7001003009027081,0.7,0.9523809523809524
-0.00019999999999999397,Duration=='>=15.5' AND Housing=='own' AND Purpose=='car',116,1000,81,700,884,0.116,0.884,0.11571428571428571,0.8842857142857142,0.6982758620689655,0.7002262443438914,0.7,0.9975369458128079
-0.00019999999999999928,Job==2 AND Purpose=='furniture/equipment',126,1000,88,700,874,0.126,0.874,0.12571428571428572,0.8742857142857143,0.6984126984126984,0.700228832951945,0.7,0.9977324263038548
-0.0001999999999999993,Age=='>=25.5' AND Job==1 AND Purpose=='business',16,1000,11,700,984,0.016,0.984,0.015714285714285715,0.9842857142857143,0.6875,0.7002032520325203,0.7,0.9821428571428572
-0.00019999999999999996,Purpose=='domestic appliances' AND Saving accounts=='little',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Job==1 AND Purpose=='radio/TV' AND Saving accounts=='quite rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Job==0 AND Purpose=='car' AND Saving accounts=='little',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Housing=='rent' AND Job==3 AND Purpose=='car',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Housing=='free' AND Saving accounts=='quite rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Housing=='free' AND Job==2 AND Saving accounts=='moderate',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Duration=='>=15.5' AND Purpose=='car' AND Saving accounts=='quite rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Duration=='>=15.5' AND Housing=='own' AND Job==0,6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Credit amount=='>=3913.5' AND Job==1 AND Saving accounts=='moderate',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Credit amount=='>=3913.5' AND Housing=='own' AND Saving accounts=='rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Credit amount=='<3913.5' AND Purpose=='domestic appliances' AND Saving accounts=='little',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Credit amount=='<3913.5' AND Housing=='rent' AND Purpose=='business',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='unknown' AND Credit amount=='<3913.5' AND Purpose=='repairs',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='rich' AND Job==1 AND Purpose=='radio/TV',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='rich' AND Housing=='free' AND Job==2,6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='rich' AND Duration=='>=15.5' AND Job==1,6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='moderate' AND Purpose=='repairs' AND Saving accounts=='little',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='moderate' AND Purpose=='radio/TV' AND Saving accounts=='quite rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='moderate' AND Purpose=='furniture/equipment' AND Saving accounts=='unknown',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Checking account=='moderate' AND Duration=='<15.5' AND Purpose=='repairs',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Age=='>=25.5' AND Housing=='free' AND Saving accounts=='quite rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.00019999999999999996,Age=='<25.5' AND Housing=='own' AND Saving accounts=='quite rich',6,1000,4,700,994,0.006,0.994,0.005714285714285714,0.9942857142857143,0.6666666666666666,0.7002012072434608,0.7,0.9523809523809524
-0.0002000000000000006,Credit amount=='<3913.5' AND Saving accounts=='moderate',76,1000,53,700,924,0.076,0.924,0.07571428571428572,0.9242857142857143,0.6973684210526315,0.7002164502164502,0.7,0.9962406015037594
-0.0002999999999999982,Age=='>=25.5' AND Duration=='>=15.5' AND Saving accounts=='moderate',49,1000,34,700,951,0.049,0.951,0.04857142857142857,0.9514285714285714,0.6938775510204082,0.7003154574132492,0.7,0.9912536443148688
-0.00029999999999999894,Purpose=='car' AND Saving accounts=='moderate',39,1000,27,700,961,0.039,0.961,0.03857142857142857,0.9614285714285714,0.6923076923076923,0.700312174817898,0.7,0.989010989010989
-0.00029999999999999894,Duration=='>=15.5' AND Job==2 AND Saving accounts=='moderate',39,1000,27,700,961,0.039,0.961,0.03857142857142857,0.9614285714285714,0.6923076923076923,0.700312174817898,0.7,0.989010989010989
-0.0002999999999999999,Job==1 AND Purpose=='education' AND Saving accounts=='little',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Housing=='own' AND Job==0 AND Saving accounts=='little',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Duration=='<15.5' AND Housing=='own' AND Purpose=='repairs',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Duration=='<15.5' AND Housing=='free' AND Job==3,9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Credit amount=='<3913.5' AND Housing=='own' AND Purpose=='domestic appliances',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Checking account=='moderate' AND Purpose=='repairs',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Age=='>=25.5' AND Duration=='>=15.5' AND Job==0,9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Age=='>=25.5' AND Checking account=='little' AND Saving accounts=='moderate',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0002999999999999999,Age=='<25.5' AND Purpose=='car' AND Saving accounts=='unknown',9,1000,6,700,991,0.009,0.991,0.008571428571428572,0.9914285714285714,0.6666666666666666,0.7003027245206862,0.7,0.9523809523809524
-0.0003999999999999986,Age=='>=25.5' AND Housing=='own' AND Purpose=='education',32,1000,22,700,968,0.032,0.968,0.03142857142857143,0.9685714285714285,0.6875,0.7004132231404959,0.7,0.9821428571428572
